variable,group,value
1200,iroC,1
1200,iroD,1
1200,iroE,1
1200,iroN,1
1200,irp1,1
1200,irp2,1
1200,ybtA,1
1200,ybtE,1
1200,ybtP,1
1200,ybtQ,1
1200,ybtS,1
1200,ybtT,1
1200,ybtU,1
1200,ybtX,1
1200,chuA,1
1200,chuS,1
1200,chuT,1
1200,chuU,1
1200,chuV,1
1200,chuW,1
1200,chuX,1
1200,chuY,1
1200,clbA,1
1200,clbB,1
1200,clbC,1
1200,clbD,1
1200,clbE,1
1200,clbF,1
1200,clbG,1
1200,clbH,1
1200,clbI,1
1200,clbJ,1
1200,clbK,1
1200,clbL,1
1200,clbM,1
1200,clbN,1
1200,clbO,1
1200,clbP,1
1200,clbQ,1
1200,clbS,1
1200,clpV/tssH,1
1200,galF,1
1200,kpsD,1
1200,kpsM,1
1200,kpsT,1
1200,papA,1
1200,papB,1
1200,papC,1
1200,papD,1
1200,papE,1
1200,papF,1
1200,papG,1
1200,papH,1
1200,papI,1
1200,papJ,1
1200,papK,1
1200,papX,1
1200,tcpC,1
1200,vat,1
1200,vgrG/tssI,1
1200,vipB/tssC,1
1200,ADP,0
1200,cesF,0
1200,clpB,0
1200,espH,0
1200,espJ,0
1200,espM2,0
1200,espR3,0
1200,espR4,0
1200,espW,0
1200,espX2,0
1200,espX6,0
1200,espY2,0
1200,espY3,0
1200,espY4,0
1200,nleB2,0
1200,nleD,0
1200,nleH1,0
1200,sat,0
1200,shuA,0
1200,shuS,0
1200,shuT,0
1200,shuU,0
1200,shuV,0
1200,shuX,0
1200,shuY,0
1200,stcE,0
1200,stx1A,0
1200,stx2A,0
1200,stx2B,0
1200,tir,0
1200,toxB,0
1200,manB,0
1200,manC,0
1913,acrA,1
1913,acrB,1
1913,allB,1
1913,aslA,1
1913,cesAB,0
1913,cesD,0
1913,cesD2,0
1913,cesL,0
1913,cesT,0
1913,csgB,1
1913,eae,0
1913,east1,0
1913,efa1,0
1913,entB,1
1913,entC,1
1913,entD,1
1913,entE,1
1913,entF,1
1913,entS,1
1913,escC,0
1913,escD,0
1913,escE,0
1913,escF,0
1913,escG,0
1913,escI,0
1913,escJ,0
1913,escL,0
1913,escN,0
1913,escO,0
1913,escR,0
1913,escS,0
1913,escT,0
1913,escU,0
1913,escV,0
1913,espA,0
1913,espB,0
1913,espD,0
1913,espF,0
1913,espFu/tccP,0
1913,espG,0
1913,espK,0
1913,espL1,1
1913,espL2,0
1913,espL4,0
1913,espM1,0
1913,espN,0
1913,espP,0
1913,espR1,0
1913,espX1,0
1913,espX4,0
1913,espX5,0
1913,espX7/nleL,0
1913,etgA,0
1913,fdeC,1
1913,fepA,1
1913,fepB,1
1913,fepC,1
1913,fepD,1
1913,fepG,1
1913,fes,1
1913,fimA,1
1913,fimB,1
1913,fimC,1
1913,fimD,1
1913,fimE,1
1913,fimF,1
1913,fimG,1
1913,fimH,1
1913,fimI,1
1913,flhA,0
1913,gspC,1
1913,gspD,1
1913,gspE,1
1913,gspF,1
1913,gspG,1
1913,gspH,1
1913,gspI,1
1913,gspJ,1
1913,gspK,1
1913,gspL,1
1913,gspM,1
1913,hlyA,0
1913,hlyB,0
1913,hlyC,0
1913,hlyD,0
1913,iucA,1
1913,iucB,1
1913,iucC,1
1913,iucD,1
1913,iutA,1
1913,map,0
1913,nleA/espI,0
1913,nleB1,0
1913,nleC,0
1913,nleE,0
1913,nleF,0
1913,nleG7',0
1913,nleH2,0
1913,ompA,1
1913,paa,0
1913,rcsB,1
1913,sepD,0
1913,sepL,0
1913,sepQ/escQ,0
1913,sepZ/espZ,0
1913,stxA,0
1913,stxB,0
1913,waaF,0
1913,yagV/ecpE,1
1913,yagW/ecpD,1
1913,yagX/ecpC,1
1913,yagY/ecpB,1
1913,yagZ/ecpA,1
1913,ykgK/ecpR,1
1913,algA,1
1913,espY1,0
1913,fyuA,1
1913,gnd,0
1913,gtrB,0
1913,iroB,1
1913,iroC,1
1913,iroD,1
1913,iroE,1
1913,iroN,1
1913,irp1,1
1913,irp2,1
1913,ybtA,1
1913,ybtE,1
1913,ybtP,1
1913,ybtQ,1
1913,ybtS,1
1913,ybtT,1
1913,ybtU,1
1913,ybtX,1
1913,chuA,1
1913,chuS,1
1913,chuT,1
1913,chuU,1
1913,chuV,1
1913,chuW,1
1913,chuX,1
1913,chuY,1
1913,clbA,1
1913,clbB,1
1913,clbC,1
1913,clbD,1
1913,clbE,1
1913,clbF,1
1913,clbG,1
1913,clbH,1
1913,clbI,1
1913,clbJ,1
1913,clbK,1
1913,clbL,1
1913,clbM,1
1913,clbN,1
1913,clbO,1
1913,clbP,1
1913,clbQ,1
1913,clbS,1
1913,clpV/tssH,1
1913,galF,1
1913,kpsD,1
1913,kpsM,1
1913,kpsT,1
1913,papA,1
1913,papB,1
1913,papC,1
1913,papD,1
1913,papE,1
1913,papF,1
1913,papG,1
1913,papH,1
1913,papI,1
1913,papJ,1
1913,papK,1
1913,papX,1
1913,tcpC,1
1913,vat,1
1913,vgrG/tssI,1
1913,vipB/tssC,1
1913,ADP,0
1913,cesF,0
1913,clpB,0
1913,espH,0
1913,espJ,0
1913,espM2,0
1913,espR3,0
1913,espR4,0
1913,espW,0
1913,espX2,0
1913,espX6,0
1913,espY2,0
1913,espY3,0
1913,espY4,0
1913,nleB2,0
1913,nleD,0
1913,nleH1,0
1913,sat,0
1913,shuA,0
1913,shuS,0
1913,shuT,0
1913,shuU,0
1913,shuV,0
1913,shuX,0
1913,shuY,0
1913,stcE,0
1913,stx1A,0
1913,stx2A,0
1913,stx2B,0
1913,tir,0
1913,toxB,0
1913,manB,0
1913,manC,0
1203,acrA,1
1203,acrB,1
1203,allB,1
1203,aslA,1
1203,cesAB,1
1203,cesD,1
1203,cesD2,1
1203,cesL,1
1203,cesT,1
1203,csgB,1
1203,eae,1
1203,east1,1
1203,efa1,1
1203,entB,1
1203,entC,1
1203,entD,1
1203,entE,1
1203,entF,1
1203,entS,1
1203,escC,1
1203,escD,1
1203,escE,1
1203,escF,1
1203,escG,1
1203,escI,1
1203,escJ,1
1203,escL,1
1203,escN,1
1203,escO,1
1203,escR,1
1203,escS,1
1203,escT,1
1203,escU,1
1203,escV,1
1203,espA,1
1203,espB,1
1203,espD,1
1203,espF,1
1203,espFu/tccP,1
1203,espG,1
1203,espK,1
1203,espL1,1
1203,espL2,1
1203,espL4,1
1203,espM1,1
1203,espN,1
1203,espP,1
1203,espR1,1
1203,espX1,1
1203,espX4,1
1203,espX5,1
1203,espX7/nleL,1
1203,etgA,1
1203,fdeC,1
1203,fepA,1
1203,fepB,1
1203,fepC,1
1203,fepD,1
1203,fepG,1
1203,fes,1
1203,fimA,1
1203,fimB,1
1203,fimC,1
1203,fimD,1
1203,fimE,1
1203,fimF,1
1203,fimG,1
1203,fimH,1
1203,fimI,1
1203,flhA,1
1203,gspC,0
1203,gspD,0
1203,gspE,0
1203,gspF,0
1203,gspG,0
1203,gspH,0
1203,gspI,0
1203,gspJ,0
1203,gspK,0
1203,gspL,0
1203,gspM,0
1203,hlyA,1
1203,hlyB,1
1203,hlyC,1
1203,hlyD,1
1203,iucA,0
1203,iucB,0
1203,iucC,0
1203,iucD,0
1203,iutA,0
1203,map,1
1203,nleA/espI,1
1203,nleB1,1
1203,nleC,1
1203,nleE,1
1203,nleF,1
1203,nleG7',1
1203,nleH2,1
1203,ompA,1
1203,paa,1
1203,rcsB,1
1203,sepD,1
1203,sepL,1
1203,sepQ/escQ,1
1203,sepZ/espZ,1
1203,stxA,0
1203,stxB,1
1203,waaF,0
1203,yagV/ecpE,1
1203,yagW/ecpD,1
1203,yagX/ecpC,1
1203,yagY/ecpB,1
1203,yagZ/ecpA,1
1203,ykgK/ecpR,1
1203,algA,0
1203,espY1,1
1203,fyuA,0
1203,gnd,1
1203,gtrB,0
1203,iroB,0
1203,iroC,0
1203,iroD,0
1203,iroE,0
1203,iroN,0
1203,irp1,0
1203,irp2,0
1203,ybtA,0
1203,ybtE,0
1203,ybtP,0
1203,ybtQ,0
1203,ybtS,0
1203,ybtT,0
1203,ybtU,0
1203,ybtX,0
1203,chuA,0
1203,chuS,0
1203,chuT,0
1203,chuU,0
1203,chuV,0
1203,chuW,1
1203,chuX,0
1203,chuY,0
1203,clbA,0
1203,clbB,0
1203,clbC,0
1203,clbD,0
1203,clbE,0
1203,clbF,0
1203,clbG,0
1203,clbH,0
1203,clbI,0
1203,clbJ,0
1203,clbK,0
1203,clbL,0
1203,clbM,0
1203,clbN,0
1203,clbO,0
1203,clbP,0
1203,clbQ,0
1203,clbS,0
1203,clpV/tssH,0
1203,galF,0
1203,kpsD,0
1203,kpsM,0
1203,kpsT,0
1203,papA,0
1203,papB,0
1203,papC,0
1203,papD,0
1203,papE,0
1203,papF,0
1203,papG,0
1203,papH,0
1203,papI,0
1203,papJ,0
1203,papK,0
1203,papX,0
1203,tcpC,0
1203,vat,0
1203,vgrG/tssI,0
1203,vipB/tssC,0
1203,ADP,1
1203,cesF,1
1203,clpB,1
1203,espH,1
1203,espJ,1
1203,espM2,1
1203,espR3,1
1203,espR4,1
1203,espW,1
1203,espX2,1
1203,espX6,1
1203,espY2,1
1203,espY3,1
1203,espY4,1
1203,nleB2,1
1203,nleD,1
1203,nleH1,1
1203,sat,1
1203,shuA,1
1203,shuS,1
1203,shuT,1
1203,shuU,1
1203,shuV,1
1203,shuX,1
1203,shuY,1
1203,stcE,1
1203,stx1A,1
1203,stx2A,1
1203,stx2B,1
1203,tir,1
1203,toxB,1
1203,manB,0
1203,manC,0
1686,acrA,1
1686,acrB,1
1686,allB,1
1686,aslA,1
1686,cesAB,1
1686,cesD,1
1686,cesD2,1
1686,cesL,1
1686,cesT,1
1686,csgB,1
1686,eae,1
1686,east1,1
1686,efa1,1
1686,entB,1
1686,entC,1
1686,entD,1
1686,entE,1
1686,entF,1
1686,entS,1
1686,escC,1
1686,escD,1
1686,escE,1
1686,escF,1
1686,escG,1
1686,escI,1
1686,escJ,1
1686,escL,1
1686,escN,1
1686,escO,1
1686,escR,1
1686,escS,1
1686,escT,1
1686,escU,1
1686,escV,1
1686,espA,1
1686,espB,1
1686,espD,1
1686,espF,1
1686,espFu/tccP,1
1686,espG,1
1686,espK,1
1686,espL1,1
1686,espL2,1
1686,espL4,1
1686,espM1,1
1686,espN,1
1686,espP,1
1686,espR1,1
1686,espX1,1
1686,espX4,1
1686,espX5,1
1686,espX7/nleL,1
1686,etgA,1
1686,fdeC,1
1686,fepA,1
1686,fepB,1
1686,fepC,1
1686,fepD,1
1686,fepG,1
1686,fes,1
1686,fimA,1
1686,fimB,1
1686,fimC,1
1686,fimD,1
1686,fimE,1
1686,fimF,1
1686,fimG,1
1686,fimH,1
1686,fimI,1
1686,flhA,1
1686,gspC,0
1686,gspD,0
1686,gspE,0
1686,gspF,0
1686,gspG,0
1686,gspH,0
1686,gspI,0
1686,gspJ,0
1686,gspK,0
1686,gspL,0
1686,gspM,0
1686,hlyA,1
1686,hlyB,1
1686,hlyC,1
1686,hlyD,1
1686,iucA,0
1686,iucB,0
1686,iucC,0
1686,iucD,0
1686,iutA,0
1686,map,1
1686,nleA/espI,1
1686,nleB1,1
1686,nleC,1
1686,nleE,1
1686,nleF,1
1686,nleG7',1
1686,nleH2,1
1686,ompA,1
1686,paa,1
1686,rcsB,1
1686,sepD,1
1686,sepL,1
1686,sepQ/escQ,1
1686,sepZ/espZ,1
1686,stxA,0
1686,stxB,1
1686,waaF,0
1686,yagV/ecpE,1
1686,yagW/ecpD,1
1686,yagX/ecpC,1
1686,yagY/ecpB,1
1686,yagZ/ecpA,1
1686,ykgK/ecpR,1
1686,algA,0
1686,espY1,1
1686,fyuA,0
1686,gnd,1
1686,gtrB,0
1686,iroB,0
1686,iroC,0
1686,iroD,0
1686,iroE,0
1686,iroN,0
1686,irp1,0
1686,irp2,0
1686,ybtA,0
1686,ybtE,0
1686,ybtP,0
1686,ybtQ,0
1686,ybtS,0
1686,ybtT,0
1686,ybtU,0
1686,ybtX,0
1686,chuA,0
1686,chuS,0
1686,chuT,0
1686,chuU,0
1686,chuV,0
1686,chuW,1
1686,chuX,0
1686,chuY,0
1686,clbA,0
1686,clbB,0
1686,clbC,0
1686,clbD,0
1686,clbE,0
1686,clbF,0
1686,clbG,0
1686,clbH,0
1686,clbI,0
1686,clbJ,0
1686,clbK,0
1686,clbL,0
1686,clbM,0
1686,clbN,0
1686,clbO,0
1686,clbP,0
1686,clbQ,0
1686,clbS,0
1686,clpV/tssH,0
1686,galF,0
1686,kpsD,0
1686,kpsM,0
1686,kpsT,0
1686,papA,0
1686,papB,0
1686,papC,0
1686,papD,0
1686,papE,0
1686,papF,0
1686,papG,0
1686,papH,0
1686,papI,0
1686,papJ,0
1686,papK,0
1686,papX,0
1686,tcpC,0
1686,vat,0
1686,vgrG/tssI,0
1686,vipB/tssC,0
1686,ADP,1
1686,cesF,1
1686,clpB,1
1686,espH,1
1686,espJ,1
1686,espM2,1
1686,espR3,1
1686,espR4,1
1686,espW,1
1686,espX2,1
1686,espX6,1
1686,espY2,1
1686,espY3,1
1686,espY4,1
1686,nleB2,1
1686,nleD,1
1686,nleH1,1
1686,sat,1
1686,shuA,1
1686,shuS,1
1686,shuT,1
1686,shuU,1
1686,shuV,1
1686,shuX,1
1686,shuY,1
1686,stcE,1
1686,stx1A,1
1686,stx2A,1
1686,stx2B,1
1686,tir,1
1686,toxB,1
1686,manB,0
1686,manC,0
1240,acrA,1
1240,acrB,1
1240,allB,1
1240,aslA,1
1240,cesAB,1
1240,cesD,1
1240,cesD2,1
1240,cesL,1
1240,cesT,1
1240,csgB,1
1240,eae,1
1240,east1,1
1240,efa1,1
1240,entB,1
1240,entC,1
1240,entD,1
1240,entE,1
1240,entF,1
1240,entS,1
1240,escC,1
1240,escD,1
1240,escE,1
1240,escF,1
1240,escG,1
1240,escI,1
1240,escJ,1
1240,escL,1
1240,escN,1
1240,escO,1
1240,escR,1
1240,escS,1
1240,escT,1
1240,escU,1
1240,escV,1
1240,espA,1
1240,espB,1
1240,espD,1
1240,espF,1
1240,espFu/tccP,1
1240,espG,1
1240,espK,1
1240,espL1,1
1240,espL2,1
1240,espL4,1
1240,espM1,1
1240,espN,1
1240,espP,1
1240,espR1,1
1240,espX1,1
1240,espX4,1
1240,espX5,1
1240,espX7/nleL,1
1240,etgA,1
1240,fdeC,1
1240,fepA,1
1240,fepB,1
1240,fepC,1
1240,fepD,1
1240,fepG,1
1240,fes,1
1240,fimA,1
1240,fimB,1
1240,fimC,1
1240,fimD,1
1240,fimE,1
1240,fimF,1
1240,fimG,1
1240,fimH,1
1240,fimI,1
1240,flhA,1
1240,gspC,0
1240,gspD,0
1240,gspE,0
1240,gspF,0
1240,gspG,0
1240,gspH,0
1240,gspI,0
1240,gspJ,0
1240,gspK,0
1240,gspL,0
1240,gspM,0
1240,hlyA,1
1240,hlyB,1
1240,hlyC,1
1240,hlyD,1
1240,iucA,0
1240,iucB,0
1240,iucC,0
1240,iucD,0
1240,iutA,0
1240,map,1
1240,nleA/espI,1
1240,nleB1,1
1240,nleC,1
1240,nleE,1
1240,nleF,1
1240,nleG7',1
1240,nleH2,1
1240,ompA,1
1240,paa,1
1240,rcsB,1
1240,sepD,1
1240,sepL,1
1240,sepQ/escQ,1
1240,sepZ/espZ,1
1240,stxA,0
1240,stxB,1
1240,waaF,0
1240,yagV/ecpE,1
1240,yagW/ecpD,1
1240,yagX/ecpC,1
1240,yagY/ecpB,1
1240,yagZ/ecpA,1
1240,ykgK/ecpR,1
1240,algA,0
1240,espY1,1
1240,fyuA,0
1240,gnd,1
1240,gtrB,0
1240,iroB,0
1240,iroC,0
1240,iroD,0
1240,iroE,0
1240,iroN,0
1240,irp1,0
1240,irp2,0
1240,ybtA,0
1240,ybtE,0
1240,ybtP,0
1240,ybtQ,0
1240,ybtS,0
1240,ybtT,0
1240,ybtU,0
1240,ybtX,0
1240,chuA,0
1240,chuS,0
1240,chuT,0
1240,chuU,0
1240,chuV,0
1240,chuW,1
1240,chuX,0
1240,chuY,0
1240,clbA,0
1240,clbB,0
1240,clbC,0
1240,clbD,0
1240,clbE,0
1240,clbF,0
1240,clbG,0
1240,clbH,0
1240,clbI,0
1240,clbJ,0
1240,clbK,0
1240,clbL,0
1240,clbM,0
1240,clbN,0
1240,clbO,0
1240,clbP,0
1240,clbQ,0
1240,clbS,0
1240,clpV/tssH,0
1240,galF,0
1240,kpsD,0
1240,kpsM,0
1240,kpsT,0
1240,papA,0
1240,papB,0
1240,papC,0
1240,papD,0
1240,papE,0
1240,papF,0
1240,papG,0
1240,papH,0
1240,papI,0
1240,papJ,0
1240,papK,0
1240,papX,0
1240,tcpC,0
1240,vat,0
1240,vgrG/tssI,0
1240,vipB/tssC,0
1240,ADP,1
1240,cesF,1
1240,clpB,1
1240,espH,1
1240,espJ,1
1240,espM2,1
1240,espR3,1
1240,espR4,1
1240,espW,1
1240,espX2,1
1240,espX6,1
1240,espY2,1
1240,espY3,1
1240,espY4,1
1240,nleB2,1
1240,nleD,1
1240,nleH1,1
1240,sat,1
1240,shuA,1
1240,shuS,1
1240,shuT,1
1240,shuU,1
1240,shuV,1
1240,shuX,1
1240,shuY,1
1240,stcE,1
1240,stx1A,1
1240,stx2A,1
1240,stx2B,1
1240,tir,1
1240,toxB,1
1240,manB,0
1240,manC,0
1204,acrA,1
1204,acrB,1
1204,allB,1
1204,aslA,1
1204,cesAB,1
1204,cesD,1
1204,cesD2,1
1204,cesL,1
1204,cesT,1
1204,csgB,1
1204,eae,1
1204,east1,1
1204,efa1,1
1204,entB,1
1204,entC,1
1204,entD,1
1204,entE,1
1204,entF,1
1204,entS,1
1204,escC,1
1204,escD,1
1204,escE,1
1204,escF,1
1204,escG,1
1204,escI,1
1204,escJ,1
1204,escL,1
1204,escN,1
1204,escO,1
1204,escR,1
1204,escS,1
1204,escT,1
1204,escU,1
1204,escV,1
1204,espA,1
1204,espB,1
1204,espD,1
1204,espF,1
1204,espFu/tccP,1
1204,espG,1
1204,espK,1
1204,espL1,1
1204,espL2,1
1204,espL4,1
1204,espM1,1
1204,espN,1
1204,espP,1
1204,espR1,1
1204,espX1,1
1204,espX4,1
1204,espX5,1
1204,espX7/nleL,1
1204,etgA,1
1204,fdeC,1
1204,fepA,1
1204,fepB,1
1204,fepC,1
1204,fepD,1
1204,fepG,1
1204,fes,1
1204,fimA,1
1204,fimB,1
1204,fimC,1
1204,fimD,1
1204,fimE,1
1204,fimF,1
1204,fimG,1
1204,fimH,1
1204,fimI,1
1204,flhA,1
1204,gspC,0
1204,gspD,0
1204,gspE,0
1204,gspF,0
1204,gspG,0
1204,gspH,0
1204,gspI,0
1204,gspJ,0
1204,gspK,0
1204,gspL,0
1204,gspM,0
1204,hlyA,1
1204,hlyB,1
1204,hlyC,1
1204,hlyD,1
1204,iucA,0
1204,iucB,0
1204,iucC,0
1204,iucD,0
1204,iutA,0
1204,map,1
1204,nleA/espI,1
1204,nleB1,1
1204,nleC,1
1204,nleE,1
1204,nleF,1
1204,nleG7',1
1204,nleH2,1
1204,ompA,1
1204,paa,1
1204,rcsB,1
1204,sepD,1
1204,sepL,1
1204,sepQ/escQ,1
1204,sepZ/espZ,1
1204,stxA,0
1204,stxB,1
1204,waaF,0
1204,yagV/ecpE,1
1204,yagW/ecpD,1
1204,yagX/ecpC,1
1204,yagY/ecpB,1
1204,yagZ/ecpA,1
1204,ykgK/ecpR,1
1204,algA,0
1204,espY1,1
1204,fyuA,0
1204,gnd,1
1204,gtrB,0
1204,iroB,0
1204,iroC,0
1204,iroD,0
1204,iroE,0
1204,iroN,0
1204,irp1,0
1204,irp2,0
1204,ybtA,0
1204,ybtE,0
1204,ybtP,0
1204,ybtQ,0
1204,ybtS,0
1204,ybtT,0
1204,ybtU,0
1204,ybtX,0
1204,chuA,0
1204,chuS,0
1204,chuT,0
1204,chuU,0
1204,chuV,0
1204,chuW,1
1204,chuX,0
1204,chuY,0
1204,clbA,0
1204,clbB,0
1204,clbC,0
1204,clbD,0
1204,clbE,0
1204,clbF,0
1204,clbG,0
1204,clbH,0
1204,clbI,0
1204,clbJ,0
1204,clbK,0
1204,clbL,0
1204,clbM,0
1204,clbN,0
1204,clbO,0
1204,clbP,0
1204,clbQ,0
1204,clbS,0
1204,clpV/tssH,0
1204,galF,0
1204,kpsD,0
1204,kpsM,0
1204,kpsT,0
1204,papA,0
1204,papB,0
1204,papC,0
1204,papD,0
1204,papE,0
1204,papF,0
1204,papG,0
1204,papH,0
1204,papI,0
1204,papJ,0
1204,papK,0
1204,papX,0
1204,tcpC,0
1204,vat,0
1204,vgrG/tssI,0
1204,vipB/tssC,0
1204,ADP,1
1204,cesF,1
1204,clpB,1
1204,espH,1
1204,espJ,1
1204,espM2,1
1204,espR3,1
1204,espR4,1
1204,espW,1
1204,espX2,1
1204,espX6,1
1204,espY2,1
1204,espY3,1
1204,espY4,1
1204,nleB2,1
1204,nleD,1
1204,nleH1,1
1204,sat,1
1204,shuA,1
1204,shuS,1
1204,shuT,1
1204,shuU,1
1204,shuV,1
1204,shuX,1
1204,shuY,1
1204,stcE,1
1204,stx1A,1
1204,stx2A,1
1204,stx2B,1
1204,tir,1
1204,toxB,1
1204,manB,0
1204,manC,0
1357,acrA,1
1357,acrB,1
1357,allB,1
1357,aslA,1
1357,cesAB,1
1357,cesD,1
1357,cesD2,1
1357,cesL,1
1357,cesT,1
1357,csgB,1
1357,eae,1
1357,east1,1
1357,efa1,1
1357,entB,1
1357,entC,1
1357,entD,1
1357,entE,1
1357,entF,1
1357,entS,1
1357,escC,1
1357,escD,1
1357,escE,1
1357,escF,1
1357,escG,1
1357,escI,1
1357,escJ,1
1357,escL,1
1357,escN,1
1357,escO,1
1357,escR,1
1357,escS,1
1357,escT,1
1357,escU,1
1357,escV,1
1357,espA,1
1357,espB,1
1357,espD,1
1357,espF,1
1357,espFu/tccP,1
1357,espG,1
1357,espK,1
1357,espL1,1
1357,espL2,1
1357,espL4,1
1357,espM1,1
1357,espN,1
1357,espP,1
1357,espR1,1
1357,espX1,1
1357,espX4,1
1357,espX5,1
1357,espX7/nleL,1
1357,etgA,1
1357,fdeC,1
1357,fepA,1
1357,fepB,1
1357,fepC,1
1357,fepD,1
1357,fepG,1
1357,fes,1
1357,fimA,1
1357,fimB,1
1357,fimC,1
1357,fimD,1
1357,fimE,1
1357,fimF,1
1357,fimG,1
1357,fimH,1
1357,fimI,1
1357,flhA,1
1357,gspC,0
1357,gspD,0
1357,gspE,0
1357,gspF,0
1357,gspG,0
1357,gspH,0
1357,gspI,0
1357,gspJ,0
1357,gspK,0
1357,gspL,0
1357,gspM,0
1357,hlyA,1
1357,hlyB,1
1357,hlyC,1
1357,hlyD,1
1357,iucA,0
1357,iucB,0
1357,iucC,0
1357,iucD,0
1357,iutA,0
1357,map,1
1357,nleA/espI,1
1357,nleB1,1
1357,nleC,1
1357,nleE,1
1357,nleF,1
1357,nleG7',1
1357,nleH2,1
1357,ompA,1
1357,paa,1
1357,rcsB,1
1357,sepD,1
1357,sepL,1
1357,sepQ/escQ,1
1357,sepZ/espZ,1
1357,stxA,0
1357,stxB,1
1357,waaF,0
1357,yagV/ecpE,1
1357,yagW/ecpD,1
1357,yagX/ecpC,1
1357,yagY/ecpB,1
1357,yagZ/ecpA,1
1357,ykgK/ecpR,1
1357,algA,0
1357,espY1,1
1357,fyuA,0
1357,gnd,1
1357,gtrB,0
1357,iroB,0
1357,iroC,0
1357,iroD,0
1357,iroE,0
1357,iroN,0
1357,irp1,0
1357,irp2,0
1357,ybtA,0
1357,ybtE,0
1357,ybtP,0
1357,ybtQ,0
1357,ybtS,0
1357,ybtT,0
1357,ybtU,0
1357,ybtX,0
1357,chuA,0
1357,chuS,0
1357,chuT,0
1357,chuU,0
1357,chuV,0
1357,chuW,1
1357,chuX,0
1357,chuY,0
1357,clbA,0
1357,clbB,0
1357,clbC,0
1357,clbD,0
1357,clbE,0
1357,clbF,0
1357,clbG,0
1357,clbH,0
1357,clbI,0
1357,clbJ,0
1357,clbK,0
1357,clbL,0
1357,clbM,0
1357,clbN,0
1357,clbO,0
1357,clbP,0
1357,clbQ,0
1357,clbS,0
1357,clpV/tssH,0
1357,galF,0
1357,kpsD,0
1357,kpsM,0
1357,kpsT,0
1357,papA,0
1357,papB,0
1357,papC,0
1357,papD,0
1357,papE,0
1357,papF,0
1357,papG,0
1357,papH,0
1357,papI,0
1357,papJ,0
1357,papK,0
1357,papX,0
1357,tcpC,0
1357,vat,0
1357,vgrG/tssI,0
1357,vipB/tssC,0
1357,ADP,1
1357,cesF,1
1357,clpB,1
1357,espH,1
1357,espJ,1
1357,espM2,1
1357,espR3,1
1357,espR4,1
1357,espW,1
1357,espX2,1
1357,espX6,1
1357,espY2,1
1357,espY3,1
1357,espY4,1
1357,nleB2,1
1357,nleD,1
1357,nleH1,1
1357,sat,1
1357,shuA,1
1357,shuS,1
1357,shuT,1
1357,shuU,1
1357,shuV,1
1357,shuX,1
1357,shuY,1
1357,stcE,1
1357,stx1A,1
1357,stx2A,1
1357,stx2B,1
1357,tir,1
1357,toxB,1
1357,manB,0
1357,manC,0
1743,acrA,1
1743,acrB,1
1743,allB,1
1743,aslA,1
1743,cesAB,1
1743,cesD,1
1743,cesD2,1
1743,cesL,1
1743,cesT,1
1743,csgB,1
1743,eae,1
1743,east1,1
1743,efa1,1
1743,entB,1
1743,entC,1
1743,entD,1
1743,entE,1
1743,entF,1
1743,entS,1
1743,escC,1
1743,escD,1
1743,escE,1
1743,escF,1
1743,escG,1
1743,escI,1
1743,escJ,1
1743,escL,1
1743,escN,1
1743,escO,1
1743,escR,1
1743,escS,1
1743,escT,1
1743,escU,1
1743,escV,1
1743,espA,1
1743,espB,1
1743,espD,1
1743,espF,1
1743,espFu/tccP,1
1743,espG,1
1743,espK,1
1743,espL1,1
1743,espL2,1
1743,espL4,1
1743,espM1,1
1743,espN,1
1743,espP,1
1743,espR1,1
1743,espX1,1
1743,espX4,1
1743,espX5,1
1743,espX7/nleL,1
1743,etgA,1
1743,fdeC,1
1743,fepA,1
1743,fepB,1
1743,fepC,1
1743,fepD,1
1743,fepG,1
1743,fes,1
1743,fimA,1
1743,fimB,1
1743,fimC,1
1743,fimD,1
1743,fimE,1
1743,fimF,1
1743,fimG,1
1743,fimH,1
1743,fimI,1
1743,flhA,1
1743,gspC,0
1743,gspD,0
1743,gspE,0
1743,gspF,0
1743,gspG,0
1743,gspH,0
1743,gspI,0
1743,gspJ,0
1743,gspK,0
1743,gspL,0
1743,gspM,0
1743,hlyA,1
1743,hlyB,1
1743,hlyC,1
1743,hlyD,1
1743,iucA,0
1743,iucB,0
1743,iucC,0
1743,iucD,0
1743,iutA,0
1743,map,1
1743,nleA/espI,1
1743,nleB1,1
1743,nleC,1
1743,nleE,1
1743,nleF,1
1743,nleG7',1
1743,nleH2,1
1743,ompA,1
1743,paa,1
1743,rcsB,1
1743,sepD,1
1743,sepL,1
1743,sepQ/escQ,1
1743,sepZ/espZ,1
1743,stxA,0
1743,stxB,1
1743,waaF,0
1743,yagV/ecpE,1
1743,yagW/ecpD,1
1743,yagX/ecpC,1
1743,yagY/ecpB,1
1743,yagZ/ecpA,1
1743,ykgK/ecpR,1
1743,algA,0
1743,espY1,1
1743,fyuA,0
1743,gnd,1
1743,gtrB,0
1743,iroB,0
1743,iroC,0
1743,iroD,0
1743,iroE,0
1743,iroN,0
1743,irp1,0
1743,irp2,0
1743,ybtA,0
1743,ybtE,0
1743,ybtP,0
1743,ybtQ,0
1743,ybtS,0
1743,ybtT,0
1743,ybtU,0
1743,ybtX,0
1743,chuA,0
1743,chuS,0
1743,chuT,0
1743,chuU,0
1743,chuV,0
1743,chuW,1
